Unnamed: 0,label,text
1092,1,"The first time I evaluated takeaway, the packaging was good, the cake was delicious, the dishes were delicious, the porridge was delicious, I love ❤️"
1093,1,"The chicken is not delicious, so make more elbows, not to say more"
1094,1,Very delicious
1095,1,"Enough portions and taste good, disposable gloves and napkins"
1096,1,"Too much sauce, too heavy"
1097,1,Delicious and fast
1098,1,"Delicious, very fast"
1099,1,Very fast and delicious
1100,1,"Very fast, delicious"
1101,1,The delivery speed is very fast!
1102,1,"Good stuff, but it was delivered too slowly"
1103,1,The price is not expensive and the meat is enough. It would be even better if you add some green onions or something to enhance the flavor.
1104,1,"Not bad? , the service is very good, like"
1105,1,"The meal delivery guy is very good, the meal is also good"
1106,1,"As fast as ever, delicious. . . . Very awesome"
1107,1,I feel that boys can't eat enough
1108,1,Looks clean
1109,1,The burrito is good! ! Meals are just like
1110,1,"It has always been a good burrito, but this time I got the meal and felt that the paper bag was wet under it. I opened the packaging and found that the porridge was poured..., the porridge was sprinkled..."
1111,1,"Very good packaging, very clean"
1112,1,"good! Although the amount is a little small, it is very clean and hygienic"
1113,1,"The taste is still very good! ! The speed is OK, the packaging is very good!"
1114,1,"Not bad, quite large."
1115,1,"Delicious, but it's too slow, it takes two hours to deliver"
1116,1,"Sorry, I'm late to comment. . . ."
1117,1,"Delicious, delicious, delicious"
1118,1,"Very good, the delivery speed has been accelerated"
1119,1,"It’s not about ordering food during peak hours, it’s still very fast!"
1120,1,"It tastes good and has gloves to give. The delivery speed is also quite fast, I am satisfied!"
1121,1,It's delicious and there is a discount for each purchase of 9 yuan. Great value.
1122,1,"Satisfied, good"
1123,1,"Very fast, literary"
1124,1,"Delicious, it would be even better if you put more dishes"
1125,1,"Today is slow, but fortunately I ordered something else at the same time so I won't be hungry"
1126,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%B7%E9%A5%BC%E7%9C%8B%E7%9D%80%E5%BE%88%E5%B0%8F%E4%BD%86%E6%98%AF%E5%BE%88%E5%8D%A0%E8%82%9A%E5%AD%90%E5%BE%88%E5%A5%BD%E5%90%83 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1127,1,"Very delicious, convenient"
1128,1,"The packaging is very good, and the burrito is pretty good, but unfortunately there is only meat and green peppers in it. I feel like it is putting some cucumbers and sauce, it will be good"
1129,1,Buyed for the third time
1130,1,"The porridge is OK, but the cake is really not delicious, but the meat is cubes, which tastes bad and is not delicious."
1131,1,"Very delicious, and the packaging bag is very attentive"
1132,1,Porridge has no spoon
1133,1,"The third time I ordered it. The delivery guy delivered it very quickly this time. It seemed like he was from the store. Finally, it was not Dada anymore. The taste was still so good. I hope it will be so fast every time. Come on, good reviews"
1134,1,"I can feel that the store cares about the customer's opinions very much, so I like it."
1135,1,"The pork shredded pork with Jingshu is too salty, so it is recommended to be lighter next time"
1136,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%8F%9C%E5%93%81%E8%B6%B3%2C%E9%9D%9E%E5%B8%B8%E5%A5%BD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1137,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A5%BD%E5%90%83%E6%9C%89%E7%82%B9%E6%85%A2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1138,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%B2%A1%E6%9C%89%E6%83%B3%E8%B1%A1%E4%B8%AD%E9%99%B7%E5%A4%A7%2C%E6%9C%8D%E5%8A%A1%E6%8C%BA%E5%A5%BD%E7%9A%84 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1139,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%B1%E6%98%AF%E5%BF%AB%E9%80%92%E6%85%A2%E4%BA%86%E7%82%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1140,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%96%E6%A4%92%E5%9C%9F%E8%B1%86%E4%B8%9D%E7%9B%90%E6%94%BE%E5%B0%91%E4%BA%86 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1141,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%BF%98%E6%98%AF%E6%9B%B4%E5%96%9C%E6%AC%A2%E7%B4%A0%E7%9A%84%EF%BC%8C%E4%B8%8D%E8%BF%87%E5%91%B3%E9%81%93%E9%83%BD%E5%BE%88%E4%B8%8D%E9%94%99 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1142,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%97%A9%E6%97%A9%E5%B0%B1%E4%B8%8B%E5%8D%95%E4%BA%86%EF%BC%8C%E6%97%A9%E6%97%A9%E9%80%81%E6%9D%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1143,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%BF%98%E4%B8%8D%E9%94%99%EF%BC%8C%EF%BC%8C%EF%BC%8C%E7%BB%8F%E5%B8%B8%E5%90%83 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1144,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%B7%E9%A5%BC%E7%9C%9F%E7%9A%84%E4%B8%8D%E9%94%99%EF%BC%81%E6%8B%8C%E9%A5%AD%E4%B9%9F%E8%BF%98%E5%8F%AF%E4%BB%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1145,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%B8%8D%E8%A6%81%E8%BE%A3%E3%80%82%E6%80%8E%E4%B9%88%E5%90%83%E7%9D%80%E6%9C%89%E8%BE%A3%E5%91%A2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1146,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E5%A4%96%E5%8D%96%E7%9A%84%E5%B0%8F%E5%93%A5%E4%B8%8D%E8%AE%A4%E8%B7%AF%E5%95%8A%EF%BC%8C%E7%AD%89%E7%9A%84%E6%9C%89%E7%82%B9%E4%B9%85%E5%95%8A (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1147,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%8C%BA%E5%A5%BD%E7%9A%84%2C%E5%91%B3%E9%81%93%E5%92%8C%E6%9C%8D%E5%8A%A1%E9%83%BD%E4%B8%8D%E9%94%99 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1148,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%B6%85%E7%BA%A7%E5%BF%AB%EF%BC%81%E4%BA%8C%E5%8D%81%E5%88%86%E9%92%9F%E5%B0%B1%E5%88%B0%E4%BA%86%EF%BC%81%E5%91%B3%E9%81%93%E4%B8%8D%E9%94%99 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1149,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8F%AF%E8%83%BD%E6%98%AF%E7%AC%AC%E4%B8%80%E6%AC%A1%E6%9D%A5%EF%BC%8C%E9%80%81%E7%9A%84%E6%AF%94%E8%BE%83%E6%85%A2%EF%BC%8C%E8%BF%98%E5%A5%BD%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1150,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%B7%E9%A5%BC%E8%BF%98%E8%A1%8C%EF%BC%8C%E7%B2%A5%E5%A4%AA%E9%9A%BE%E5%96%9D%EF%BC%8C%E7%9A%AE%E8%9B%8B%E7%98%A6%E8%82%89%E7%B2%A5%E5%A4%AA%E8%85%A5%E4%BA%86%EF%BC%8C%E8%BF%98%E5%BE%97%E8%87%AA%E5%B7%B1%E4%B8%8B%E6%A5%BC%E5%8F%96%EF%BC%8C%E5%8B%89%E5%BC%BA%E5%A5%BD%E8%AF%84 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1151,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%9C%A8%E5%81%9A%E5%A4%A7%E4%B8%80%E7%82%B9 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1152,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%BA%AF%E8%94%AC%E8%8F%9C%E7%9A%84%E6%9C%89%E4%BA%9B%E4%B8%8D%E9%A1%B6%E9%A5%B1%2C%E5%BB%BA%E8%AE%AE%E8%A6%81%E8%82%89%E7%9A%84%E5%8D%B7%E5%8D%B7 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1153,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%B1%E6%98%AF%E4%B8%8D%E8%83%BD%E6%8C%89%E9%A2%84%E5%AE%9A%E6%97%B6%E9%97%B4%E9%80%81%E8%BE%BE.....%E8%A6%81%E4%B9%88%E6%99%9A%E5%9B%9B%E5%8D%81%E5%88%86%E9%92%9F%E8%A6%81%E4%B9%88%E6%97%A9%E8%BF%91%E4%B8%80%E4%B8%AA%E5%B0%8F%E6%97%B6....... (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1154,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%8C%E5%91%B3%E9%81%93%E5%BE%88%E5%A5%BD%EF%BC%8C%E8%8B%A5%E8%83%BD%E6%9C%89%E4%B8%80%E7%82%B9%E9%9D%92%E8%8F%9C%E5%B0%B1%E6%9B%B4%E5%A5%BD%E4%BA%86%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1155,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8C%85%E8%A3%85%E5%A5%BD%E6%BC%82%E4%BA%AE%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1156,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%85%A8%E6%98%AF%E8%82%89%E3%80%82%E6%9C%89%E7%82%B9%E5%B9%B2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1157,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%87%8C%E9%9D%A2%E5%8A%A0%E8%82%89%E7%9A%84%E6%9C%89%E4%BA%9B%E8%85%BB%EF%BC%8C%E4%B8%8B%E6%AC%A1%E5%B0%9D%E5%B0%9D%E5%9C%9F%E8%B1%86%E4%B8%9D%E7%9A%84~~%E4%BD%86%E6%98%AF%E8%B6%85%E7%BA%A7%E5%A5%BD%E5%90%83~~ (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1158,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%80%81%E5%BA%A6%E5%BE%88%E5%A5%BD%EF%BC%8C%E4%B9%9F%E5%BE%88%E5%A5%BD%E5%90%83%EF%BC%8C%E7%BB%A7%E7%BB%AD%E5%8A%AA%E5%8A%9B%E5%95%8A%EF%BD%9E (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1159,1,"It is delivered directly to the office every time, and it is very fast~"
1160,1,"Soon, it's delicious"
1161,1,"Great taste, great service"
1162,1,"Overall not bad. If the speed is faster, it will be more perfect"
1163,1,"Cosmic Burrito, not covered"
1164,1,The leader said this is a small broiler that is very suitable for overtime work.
1165,1,"The packaging is so funny~ it's full of meat~ except for a little dry, everything else is OK~"
1166,1,"The egg porridge is not as good as the last time, it's a bit sparse"
1167,1,"Very soon, very good"
1168,1,"It would be better if it was sliced ​​meat. If the cake could be more chewy, it would be perfect."
1169,1,"The amount is pretty good, the sauce tastes great, but the cost-effectiveness is a little bit painful"
1170,1,"I gave me another one after the porridge leaked, very good"
1171,1,"Very, very delicious!"
1172,1,"Taste is good, but it's more than half an hour late"
1173,1,It's not bad to eat.
1174,1,"Very satisfied, tastes good and has a lot of quantity"
1175,1,"Taste good, fragrant, and a lot of"
1176,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%B1%B3%E9%A5%AD%E5%A5%BD%E5%90%83%EF%BC%8C%E4%B8%8D%E4%BC%9A%E5%BE%88%E7%A1%AC%EF%BC%8C%E8%8F%9C%E7%9A%84%E9%87%8F%E8%BF%98%E5%8F%AF%E4%BB%A5%EF%BC%8C%E5%91%B3%E9%81%93%E4%B9%9F%E5%BE%88%E5%A5%BD%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1177,1,"Very good, very good, that is, the good peppers, but the result is green peppers, which have no spicy taste at all."
1178,1,"Very slow, but delicious"
1179,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%94%99%E5%9C%B0%E6%96%B9%E4%BA%86%EF%BC%8C (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1180,1,Full of positive energy
1181,1,It tastes so delicious that I can't stop...good reviews! ! !
1182,1,"The potato shredded pork is delicious, slightly salty, and less salty, healthier. ,There are too much shredded pork sauce, it's average"
1183,1,"Not bad, satisfied"
1184,1,"Large quantity, good taste, good speed"
1185,1,"Slightly too sweet, greasy"
1186,1,"There is a lot of meat, the packaging is very good, the taste is a bit not heavy enough, you can add more ingredients"
1187,1,"Delivery is very slow! But the burritos are really delicious, and the packaging is also good!"
1188,1,"The burrito is delicious, but the delivery is slow every time, and it looks like an hour and a half. But it's quite worth waiting for, especially the elbow roll and chicken leg roll. However, the potato shredded pork rolls are average and the meat is small."
1189,1,"Very good, fine packaging, good taste, delivery speed"
1190,1,"Normal, not particularly delicious"
1191,1,"Recommended to colleagues, who said it was delicious."
1192,1,"The delivery was a little slow, but it was delicious. I didn't like the mushrooms inside, and the others were good"
1193,1,It's still OK to eat.
1194,1,Taste is good and the speed is OK.
1195,1,"Taste good, but very small amount"
1196,1,"There are a lot of pumpkin in the pumpkin porridge, cold fungus is a little bit high in heat, potato chili burrito, potato shredded potatoes, too little pepper, and the dough is a little raw, but the taste is pretty good, eating a medium-sized burrito half a portion of porridge and side dish is very good Full, good"
1197,1,"Too fast, it's arrived at 11 o'clock"
1198,1,Very delicious. good
1199,1,"On time, delicious ~"
1200,1,Really. There are a little bit of food. Lots of meat
1201,1,"They are all very satisfied, very delicious"
1202,1,"I found that the address of the store was so far after I bought it. . . The taste is OK, the skin of the cake is a bit hard, probably because it is too thick. . ."
1203,1,The deliveryman called 5 times and asked for the address! So speechless
1204,1,"Very delicious, but the cake is a little hard"
1205,1,Fish-flavored shredded pork rice and elbow rolls are good and cheap
1206,1,"Delicious, delicious, really delicious"
1207,1,Very delicious
1208,1,"The taste is OK, but it's not easy to make money, so give it a full mark"
1209,1,"Not bad, the rolled skin is a little thicker"
1210,1,"It's really good, cheaper than a physical store. It's been booked many times"
1211,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%B0%B1%E6%98%AF%E6%9C%89%E7%82%B9%E6%85%A2 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
1212,1,It's not easy to get five points
1213,1,"It's not long since I was late, it's almost an hour away"
1214,1,"Delicious, just slow"
1215,1,"The burrito is so big, it tastes pretty good, it's a bit overwhelming"
1216,1,"Too fast, I gave it!"
1217,1,The lean meat porridge is very good
1218,1,"The taste is the same as before, great."
1219,1,"Very good, this time is very fast"
1220,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%8C%BA%E5%A5%BD%E7%9A%84%EF%BC%8C%E9%83%BD%E6%98%AF%E7%98%A6%E8%82%89%EF%BC%8C%E5%B0%B1%E6%98%AF%E6%84%9F%E8%A7%89%E9%87%8C%E9%9D%A2%E5%A4%9A%E5%8A%A0%E7%82%B9%E8%94%AC%E8%8F%9C%E5%B0%B1%E5%A5%BD%E4%BA%86%EF%BC%8C%E9%83%BD%E6%98%AF%E8%82%89%EF%BC%8C%E6%9C%89%E7%82%B9%E8%85%BB%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
